gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000155229.21	323	ENST00000439048.1	1
ENSG00000155229.21	323	ENST00000495415.5	4
ENSG00000155252.13	4	ENST00000370631.3	4
ENSG00000155254.13	5	ENST00000285605.8	5
ENSG00000155256.17	11	ENST00000337540.11	1
ENSG00000155256.17	11	ENST00000359980.5	10
ENSG00000155269.12	1	ENST00000513120.2	1
ENSG00000155275.19	1	ENST00000532477.1	1
ENSG00000155304.6	53	ENST00000285667.4	53
ENSG00000155313.15	35	ENST00000285679.10	29
ENSG00000155313.15	35	ENST00000285681.6	4
ENSG00000155313.15	35	ENST00000464435.1	1
ENSG00000155313.15	35	ENST00000478932.1	1
ENSG00000155324.10	3	ENST00000285689.8	1
ENSG00000155324.10	3	ENST00000511134.1	1
ENSG00000155324.10	3	ENST00000542322.5	1
ENSG00000155329.12	53	ENST00000324170.7	31
ENSG00000155329.12	53	ENST00000509008.1	4
ENSG00000155329.12	53	ENST00000509437.6	12
ENSG00000155329.12	53	ENST00000513541.5	5
ENSG00000155329.12	53	ENST00000513848.5	1
ENSG00000155330.10	9	ENST00000285697.9	8
ENSG00000155330.10	9	ENST00000394806.6	1
ENSG00000155363.18	189	ENST00000357443.2	82
ENSG00000155363.18	189	ENST00000369645.5	78
ENSG00000155363.18	189	ENST00000413052.6	27
ENSG00000155363.18	189	ENST00000490413.1	1
ENSG00000155363.18	189	ENST00000495374.5	1
ENSG00000155366.17	37	ENST00000339083.12	2
ENSG00000155366.17	37	ENST00000369638.6	2
ENSG00000155366.17	37	ENST00000369642.7	20
ENSG00000155366.17	37	ENST00000425265.6	11
ENSG00000155366.17	37	ENST00000473074.1	1
ENSG00000155366.17	37	ENST00000534717.5	1
ENSG00000155367.15	2	ENST00000464951.1	2
ENSG00000155368.16	7	ENST00000355857.7	3
ENSG00000155368.16	7	ENST00000409094.5	1
ENSG00000155368.16	7	ENST00000492375.1	2
ENSG00000155368.16	7	ENST00000535757.5	1
ENSG00000155380.12	953	ENST00000369626.8	788
ENSG00000155380.12	953	ENST00000458229.5	163
ENSG00000155380.12	953	ENST00000538576.5	2
ENSG00000155393.13	3	ENST00000299192.8	3
ENSG00000155438.12	89	ENST00000285814.9	87
ENSG00000155438.12	89	ENST00000447132.5	1
ENSG00000155438.12	89	ENST00000498570.1	1
ENSG00000155463.14	245	ENST00000285848.9	237
ENSG00000155463.14	245	ENST00000358043.5	4
ENSG00000155463.14	245	ENST00000412791.5	1
ENSG00000155463.14	245	ENST00000481218.1	1
ENSG00000155463.14	245	ENST00000495424.5	2
ENSG00000155465.20	1	ENST00000674313.1	1
ENSG00000155506.18	32	ENST00000518297.6	31
ENSG00000155506.18	32	ENST00000524248.5	1
ENSG00000155508.13	63	ENST00000285896.10	40
ENSG00000155508.13	63	ENST00000403027.6	7
ENSG00000155508.13	63	ENST00000518775.5	6
ENSG00000155508.13	63	ENST00000519211.5	1
ENSG00000155508.13	63	ENST00000520671.5	9
ENSG00000155511.18	2	ENST00000340592.9	2
ENSG00000155545.20	32	ENST00000381199.8	13
ENSG00000155545.20	32	ENST00000381213.7	7
ENSG00000155545.20	32	ENST00000381226.7	3
ENSG00000155545.20	32	ENST00000409421.5	7
ENSG00000155545.20	32	ENST00000452157.5	2
ENSG00000155561.15	270	ENST00000285968.11	233
ENSG00000155561.15	270	ENST00000461255.5	1
ENSG00000155561.15	270	ENST00000607647.5	36
ENSG00000155592.16	4	ENST00000328086.12	1
ENSG00000155592.16	4	ENST00000569150.1	3
ENSG00000155621.15	4	ENST00000334731.7	3
ENSG00000155621.15	4	ENST00000377031.7	1
ENSG00000155629.15	1	ENST00000371110.6	1
ENSG00000155636.15	20	ENST00000286070.10	20
ENSG00000155660.11	459	ENST00000286091.9	19
ENSG00000155660.11	459	ENST00000466592.1	10
ENSG00000155660.11	459	ENST00000652332.1	430
ENSG00000155666.12	6	ENST00000286096.9	6
ENSG00000155729.13	1	ENST00000359878.8	1
ENSG00000155744.9	6	ENST00000418596.7	6
ENSG00000155755.19	12	ENST00000286196.9	4
ENSG00000155755.19	12	ENST00000621467.4	8
ENSG00000155792.10	2	ENST00000286234.6	2
ENSG00000155827.12	94	ENST00000389120.8	94
ENSG00000155846.17	10	ENST00000309241.10	1
ENSG00000155846.17	10	ENST00000360453.8	2
ENSG00000155846.17	10	ENST00000394320.7	4
ENSG00000155846.17	10	ENST00000434684.1	3
ENSG00000155849.15	4	ENST00000310758.8	1
ENSG00000155849.15	4	ENST00000442504.5	1
ENSG00000155849.15	4	ENST00000448602.5	1
ENSG00000155849.15	4	ENST00000463390.1	1
ENSG00000155850.8	18	ENST00000286298.5	18
ENSG00000155868.8	8	ENST00000286317.6	7
ENSG00000155868.8	8	ENST00000420343.1	1
ENSG00000155886.11	1	ENST00000286344.3	1
ENSG00000155893.13	28	ENST00000286353.9	25
ENSG00000155893.13	28	ENST00000393010.6	2
ENSG00000155893.13	28	ENST00000514880.5	1
ENSG00000155897.10	1	ENST00000286355.10	1
ENSG00000155903.13	15	ENST00000286364.9	7
ENSG00000155903.13	15	ENST00000452898.2	8
ENSG00000155906.19	37	ENST00000444024.3	35
ENSG00000155906.19	37	ENST00000643550.1	1
ENSG00000155906.19	37	ENST00000643564.1	1
ENSG00000155926.14	1	ENST00000517549.1	1
ENSG00000155957.18	22	ENST00000286424.12	1
ENSG00000155957.18	22	ENST00000358230.8	21
ENSG00000155959.12	199	ENST00000286428.7	198
ENSG00000155959.12	199	ENST00000460509.1	1
ENSG00000155961.5	20	ENST00000369454.4	20
ENSG00000155966.14	3	ENST00000671877.1	3
ENSG00000155970.12	2	ENST00000519044.5	2
ENSG00000155974.12	5	ENST00000535323.1	2
ENSG00000155974.12	5	ENST00000538164.5	2
ENSG00000155974.12	5	ENST00000541299.1	1
ENSG00000155975.10	46	ENST00000324849.9	42
ENSG00000155975.10	46	ENST00000521829.5	4
ENSG00000155980.13	14	ENST00000286452.5	2
ENSG00000155980.13	14	ENST00000455537.7	10
ENSG00000155980.13	14	ENST00000675929.1	2
ENSG00000156011.17	11	ENST00000286485.12	2
ENSG00000156011.17	11	ENST00000327040.13	1
ENSG00000156011.17	11	ENST00000428502.6	3
ENSG00000156011.17	11	ENST00000521878.1	1
ENSG00000156011.17	11	ENST00000523619.5	4
ENSG00000156017.13	19	ENST00000376834.8	19
ENSG00000156026.14	10	ENST00000605416.1	7
ENSG00000156026.14	10	ENST00000605597.5	3
ENSG00000156049.7	9	ENST00000341700.7	9
ENSG00000156050.10	3	ENST00000651776.1	3
ENSG00000156052.11	25	ENST00000286548.9	25
ENSG00000156076.10	4	ENST00000286574.9	4
ENSG00000156097.12	1	ENST00000527748.5	1
ENSG00000156103.16	6	ENST00000286614.11	6
ENSG00000156110.14	35	ENST00000372734.4	18
ENSG00000156110.14	35	ENST00000539909.6	15
ENSG00000156110.14	35	ENST00000672429.1	2
ENSG00000156113.24	2	ENST00000354353.9	1
ENSG00000156113.24	2	ENST00000639483.1	1
ENSG00000156136.10	77	ENST00000286648.10	75
ENSG00000156136.10	77	ENST00000503359.5	2
ENSG00000156140.10	5	ENST00000286657.10	1
ENSG00000156140.10	5	ENST00000622135.1	4
ENSG00000156162.16	9	ENST00000414645.6	9
ENSG00000156170.13	1	ENST00000396124.9	1
ENSG00000156171.14	16	ENST00000286692.8	1
ENSG00000156171.14	16	ENST00000461449.5	1
ENSG00000156171.14	16	ENST00000484310.5	13
ENSG00000156171.14	16	ENST00000539140.5	1
ENSG00000156172.6	3	ENST00000286688.6	3
ENSG00000156239.12	23	ENST00000303775.10	18
ENSG00000156239.12	23	ENST00000351429.7	5
ENSG00000156253.7	15	ENST00000286777.6	3
ENSG00000156253.7	15	ENST00000466746.1	2
ENSG00000156253.7	15	ENST00000493196.2	10
ENSG00000156256.15	55	ENST00000334352.8	1
ENSG00000156256.15	55	ENST00000399975.7	21
ENSG00000156256.15	55	ENST00000399976.7	32
ENSG00000156256.15	55	ENST00000474835.5	1
ENSG00000156261.13	1158	ENST00000286788.9	1112
ENSG00000156261.13	1158	ENST00000470450.5	6
ENSG00000156261.13	1158	ENST00000494296.1	1
ENSG00000156261.13	1158	ENST00000626972.2	39
ENSG00000156273.16	72	ENST00000286800.8	43
ENSG00000156273.16	72	ENST00000399921.5	28
ENSG00000156273.16	72	ENST00000422809.5	1
ENSG00000156298.13	49	ENST00000378482.7	49
ENSG00000156299.13	17	ENST00000286827.7	3
ENSG00000156299.13	17	ENST00000541036.5	4
ENSG00000156299.13	17	ENST00000636887.1	10
ENSG00000156304.15	14	ENST00000399804.5	7
ENSG00000156304.15	14	ENST00000434667.3	7
ENSG00000156313.15	3	ENST00000642395.2	3
ENSG00000156345.18	9	ENST00000336654.9	2
ENSG00000156345.18	9	ENST00000375871.8	2
ENSG00000156345.18	9	ENST00000459720.5	3
ENSG00000156345.18	9	ENST00000486228.7	2
ENSG00000156374.16	27	ENST00000369847.4	26
ENSG00000156374.16	27	ENST00000490296.1	1
ENSG00000156384.14	4	ENST00000369727.3	2
ENSG00000156384.14	4	ENST00000369729.7	2
ENSG00000156395.13	1	ENST00000369699.8	1
ENSG00000156398.13	49	ENST00000369893.10	49
ENSG00000156411.10	2	ENST00000414262.6	1
ENSG00000156411.10	2	ENST00000553430.5	1
ENSG00000156453.13	32	ENST00000287008.7	5
ENSG00000156453.13	32	ENST00000357517.6	27
ENSG00000156463.18	2	ENST00000359120.9	2
ENSG00000156467.10	13	ENST00000287022.10	10
ENSG00000156467.10	13	ENST00000518406.5	3
ENSG00000156469.9	15	ENST00000287025.4	14
ENSG00000156469.9	15	ENST00000522822.5	1
ENSG00000156471.13	105	ENST00000517309.6	97
ENSG00000156471.13	105	ENST00000522072.1	8
ENSG00000156475.18	15	ENST00000394409.7	2
ENSG00000156475.18	15	ENST00000394411.8	1
ENSG00000156475.18	15	ENST00000512639.5	2
ENSG00000156475.18	15	ENST00000530902.5	10
ENSG00000156482.11	8	ENST00000287038.8	5
ENSG00000156482.11	8	ENST00000520998.1	1
ENSG00000156482.11	8	ENST00000521112.1	1
ENSG00000156482.11	8	ENST00000521291.5	1
ENSG00000156500.15	1	ENST00000645288.1	1
ENSG00000156502.14	69	ENST00000359655.9	64
ENSG00000156502.14	69	ENST00000471069.5	5
ENSG00000156504.16	23	ENST00000343004.9	1
ENSG00000156504.16	23	ENST00000370790.5	4
ENSG00000156504.16	23	ENST00000465128.3	1
ENSG00000156504.16	23	ENST00000478384.5	1
ENSG00000156504.16	23	ENST00000486347.5	2
ENSG00000156504.16	23	ENST00000493333.5	10
ENSG00000156504.16	23	ENST00000611027.2	4
ENSG00000156508.18	24927	ENST00000309268.11	22719
ENSG00000156508.18	24927	ENST00000316292.13	1608
ENSG00000156508.18	24927	ENST00000331523.6	572
ENSG00000156508.18	24927	ENST00000488500.1	1
ENSG00000156508.18	24927	ENST00000490569.5	7
ENSG00000156508.18	24927	ENST00000495333.5	1
ENSG00000156508.18	24927	ENST00000610520.4	19
ENSG00000156515.23	204	ENST00000359426.6	144
ENSG00000156515.23	204	ENST00000493591.6	60
ENSG00000156521.14	4	ENST00000479086.1	3
ENSG00000156521.14	4	ENST00000494143.5	1
ENSG00000156531.17	261	ENST00000332070.7	41
ENSG00000156531.17	261	ENST00000370800.4	3
ENSG00000156531.17	261	ENST00000370803.8	185
ENSG00000156531.17	261	ENST00000625464.2	32
ENSG00000156535.15	6	ENST00000287097.6	5
ENSG00000156535.15	6	ENST00000422508.6	1
ENSG00000156574.10	97	ENST00000287139.8	97
ENSG00000156587.16	33	ENST00000287156.9	28
ENSG00000156587.16	33	ENST00000340573.8	4
ENSG00000156587.16	33	ENST00000528275.1	1
ENSG00000156599.11	22	ENST00000287169.8	19
ENSG00000156599.11	22	ENST00000529480.1	3
ENSG00000156639.12	12	ENST00000287218.9	10
ENSG00000156639.12	12	ENST00000373391.6	1
ENSG00000156639.12	12	ENST00000440482.2	1
ENSG00000156642.17	34	ENST00000345330.9	2
ENSG00000156642.17	34	ENST00000351217.10	26
ENSG00000156642.17	34	ENST00000562924.5	2
ENSG00000156642.17	34	ENST00000565282.5	1
ENSG00000156642.17	34	ENST00000565325.5	3
ENSG00000156650.14	15	ENST00000647637.1	3
ENSG00000156650.14	15	ENST00000648048.1	5
ENSG00000156650.14	15	ENST00000648370.1	2
ENSG00000156650.14	15	ENST00000648483.1	1
ENSG00000156650.14	15	ENST00000649375.1	2
ENSG00000156650.14	15	ENST00000649463.1	2
ENSG00000156671.15	3	ENST00000542569.6	2
ENSG00000156671.15	3	ENST00000649316.2	1
ENSG00000156675.16	12	ENST00000287263.8	1
ENSG00000156675.16	12	ENST00000522727.5	7
ENSG00000156675.16	12	ENST00000522774.1	1
ENSG00000156675.16	12	ENST00000523182.5	3
ENSG00000156687.11	4	ENST00000449677.1	4
ENSG00000156697.13	24	ENST00000394422.8	24
ENSG00000156709.15	66	ENST00000287295.8	54
ENSG00000156709.15	66	ENST00000460436.6	1
ENSG00000156709.15	66	ENST00000674601.1	1
ENSG00000156709.15	66	ENST00000675111.1	9
ENSG00000156709.15	66	ENST00000675240.1	1
ENSG00000156711.17	20	ENST00000211287.9	20
ENSG00000156735.11	26	ENST00000287322.5	17
ENSG00000156735.11	26	ENST00000432471.6	9
ENSG00000156787.17	22	ENST00000287380.6	15
ENSG00000156787.17	22	ENST00000518099.5	1
ENSG00000156787.17	22	ENST00000521914.1	2
ENSG00000156787.17	22	ENST00000522420.5	4
ENSG00000156795.8	7	ENST00000287387.7	4
ENSG00000156795.8	7	ENST00000517609.5	1
ENSG00000156795.8	7	ENST00000523984.5	2
ENSG00000156802.13	59	ENST00000287394.10	42
ENSG00000156802.13	59	ENST00000517666.5	1
ENSG00000156802.13	59	ENST00000519124.5	16
ENSG00000156831.8	6	ENST00000287437.8	5
ENSG00000156831.8	6	ENST00000522563.5	1
ENSG00000156853.13	12	ENST00000287461.8	10
ENSG00000156853.13	12	ENST00000563304.5	1
ENSG00000156853.13	12	ENST00000565710.1	1
ENSG00000156858.12	3	ENST00000300835.9	1
ENSG00000156858.12	3	ENST00000542965.2	2
ENSG00000156869.14	4	ENST00000646001.2	4
ENSG00000156873.16	61	ENST00000328273.11	5
ENSG00000156873.16	61	ENST00000424889.7	11
ENSG00000156873.16	61	ENST00000563588.6	40
ENSG00000156873.16	61	ENST00000563913.5	4
ENSG00000156873.16	61	ENST00000569762.1	1
ENSG00000156875.14	124	ENST00000370152.8	124
ENSG00000156876.10	21	ENST00000287482.6	21
ENSG00000156925.12	179	ENST00000287538.10	147
ENSG00000156925.12	179	ENST00000370606.3	3
ENSG00000156925.12	179	ENST00000478471.1	29
ENSG00000156928.5	1	ENST00000466681.2	1
ENSG00000156931.16	40	ENST00000436792.6	24
ENSG00000156931.16	40	ENST00000446204.6	1
ENSG00000156931.16	40	ENST00000492449.5	7
ENSG00000156931.16	40	ENST00000625842.3	8
ENSG00000156958.15	13	ENST00000327171.7	3
ENSG00000156958.15	13	ENST00000396509.6	1
ENSG00000156958.15	13	ENST00000559454.5	2
ENSG00000156958.15	13	ENST00000560031.6	7
ENSG00000156970.13	148	ENST00000287598.11	109
ENSG00000156970.13	148	ENST00000412359.7	38
ENSG00000156970.13	148	ENST00000558715.5	1
ENSG00000156973.14	8	ENST00000287600.9	7
ENSG00000156973.14	8	ENST00000477748.1	1
ENSG00000156976.17	1146	ENST00000323963.10	542
ENSG00000156976.17	1146	ENST00000425053.5	95
ENSG00000156976.17	1146	ENST00000426808.5	160
ENSG00000156976.17	1146	ENST00000429589.5	15
ENSG00000156976.17	1146	ENST00000440191.6	199
ENSG00000156976.17	1146	ENST00000443963.5	93
ENSG00000156976.17	1146	ENST00000445596.5	1
ENSG00000156976.17	1146	ENST00000461021.1	1
ENSG00000156976.17	1146	ENST00000465222.1	10
ENSG00000156976.17	1146	ENST00000468362.5	3
ENSG00000156976.17	1146	ENST00000475409.1	3
ENSG00000156976.17	1146	ENST00000475653.5	9
ENSG00000156976.17	1146	ENST00000485101.5	6
ENSG00000156976.17	1146	ENST00000491473.5	1
ENSG00000156976.17	1146	ENST00000492144.5	6
ENSG00000156976.17	1146	ENST00000494445.1	2
ENSG00000156983.16	19	ENST00000383829.7	1
ENSG00000156983.16	19	ENST00000424362.6	6
ENSG00000156983.16	19	ENST00000457855.1	3
ENSG00000156983.16	19	ENST00000497565.2	5
ENSG00000156983.16	19	ENST00000672515.1	3
ENSG00000156983.16	19	ENST00000673551.1	1
ENSG00000156990.14	38	ENST00000383820.9	31
ENSG00000156990.14	38	ENST00000418713.5	1
ENSG00000156990.14	38	ENST00000433972.1	6
ENSG00000157014.11	7	ENST00000287652.8	4
ENSG00000157014.11	7	ENST00000448281.7	3
ENSG00000157020.18	103	ENST00000337354.8	3
ENSG00000157020.18	103	ENST00000350697.8	91
ENSG00000157020.18	103	ENST00000397109.7	4
ENSG00000157020.18	103	ENST00000397117.5	2
ENSG00000157020.18	103	ENST00000479868.6	3
ENSG00000157036.13	13	ENST00000287675.10	11
ENSG00000157036.13	13	ENST00000483749.1	2
ENSG00000157045.9	2	ENST00000287706.8	2
ENSG00000157064.11	7	ENST00000287713.7	7
ENSG00000157077.14	6	ENST00000357206.6	1
ENSG00000157077.14	6	ENST00000361625.5	1
ENSG00000157077.14	6	ENST00000371591.1	4
ENSG00000157106.17	37	ENST00000446231.7	2
ENSG00000157106.17	37	ENST00000563235.5	5
ENSG00000157106.17	37	ENST00000565324.5	30
ENSG00000157107.14	3	ENST00000430046.7	2
ENSG00000157107.14	3	ENST00000512348.5	1
ENSG00000157110.16	13	ENST00000339877.8	1
ENSG00000157110.16	13	ENST00000397323.9	5
ENSG00000157110.16	13	ENST00000519359.5	1
ENSG00000157110.16	13	ENST00000519657.5	4
ENSG00000157110.16	13	ENST00000520191.5	1
ENSG00000157110.16	13	ENST00000523104.5	1
ENSG00000157150.5	3	ENST00000287814.5	3
ENSG00000157168.20	2	ENST00000356819.7	1
ENSG00000157168.20	2	ENST00000650919.1	1
ENSG00000157181.16	14	ENST00000287859.11	14
ENSG00000157184.7	4	ENST00000635888.1	3
ENSG00000157184.7	4	ENST00000638135.1	1
ENSG00000157191.20	32	ENST00000337132.10	28
ENSG00000157191.20	32	ENST00000443980.6	2
ENSG00000157191.20	32	ENST00000459640.5	1
ENSG00000157191.20	32	ENST00000496239.5	1
ENSG00000157193.18	17	ENST00000354412.7	3
ENSG00000157193.18	17	ENST00000459674.5	1
ENSG00000157193.18	17	ENST00000653810.1	7
ENSG00000157193.18	17	ENST00000654834.1	3
ENSG00000157193.18	17	ENST00000654947.1	2
ENSG00000157193.18	17	ENST00000658404.1	1
ENSG00000157212.19	4	ENST00000397192.5	2
ENSG00000157212.19	4	ENST00000473219.5	2
ENSG00000157214.14	3	ENST00000287908.7	1
ENSG00000157214.14	3	ENST00000394629.2	2
ENSG00000157216.15	25	ENST00000326956.11	5
ENSG00000157216.15	25	ENST00000357475.8	1
ENSG00000157216.15	25	ENST00000371319.7	1
ENSG00000157216.15	25	ENST00000371320.7	14
ENSG00000157216.15	25	ENST00000417664.6	3
ENSG00000157216.15	25	ENST00000528930.5	1
ENSG00000157224.16	407	ENST00000287916.8	335
ENSG00000157224.16	407	ENST00000394605.2	53
ENSG00000157224.16	407	ENST00000427904.1	7
ENSG00000157224.16	407	ENST00000495768.1	1
ENSG00000157224.16	407	ENST00000496677.6	11
ENSG00000157227.13	15	ENST00000311852.11	15
ENSG00000157259.8	3	ENST00000287957.5	1
ENSG00000157259.8	3	ENST00000465247.1	1
ENSG00000157259.8	3	ENST00000493878.1	1
ENSG00000157326.19	20	ENST00000313250.10	9
ENSG00000157326.19	20	ENST00000397074.7	2
ENSG00000157326.19	20	ENST00000397075.7	7
ENSG00000157326.19	20	ENST00000558581.5	2
ENSG00000157349.17	67	ENST00000288071.11	57
ENSG00000157349.17	67	ENST00000355992.7	4
ENSG00000157349.17	67	ENST00000393657.6	5
ENSG00000157349.17	67	ENST00000562519.5	1
ENSG00000157350.13	4	ENST00000393640.8	4
ENSG00000157353.17	1	ENST00000288078.11	1
ENSG00000157368.10	2	ENST00000288098.6	2
ENSG00000157379.14	15	ENST00000288111.12	10
ENSG00000157379.14	15	ENST00000396813.5	1
ENSG00000157379.14	15	ENST00000558340.1	1
ENSG00000157379.14	15	ENST00000559483.5	2
ENSG00000157379.14	15	ENST00000561273.5	1
ENSG00000157399.16	5	ENST00000381134.9	5
ENSG00000157404.16	35	ENST00000288135.6	4
ENSG00000157404.16	35	ENST00000412167.6	31
ENSG00000157423.18	2	ENST00000288168.14	1
ENSG00000157423.18	2	ENST00000393567.7	1
ENSG00000157426.14	45	ENST00000205214.11	27
ENSG00000157426.14	45	ENST00000451613.5	2
ENSG00000157426.14	45	ENST00000502617.1	8
ENSG00000157426.14	45	ENST00000513376.5	6
ENSG00000157426.14	45	ENST00000602986.5	2
ENSG00000157429.16	6	ENST00000565637.5	5
ENSG00000157429.16	6	ENST00000569717.5	1
ENSG00000157445.15	1	ENST00000471865.1	1
ENSG00000157450.16	27	ENST00000348370.9	8
ENSG00000157450.16	27	ENST00000557998.5	6
ENSG00000157450.16	27	ENST00000559209.5	6
ENSG00000157450.16	27	ENST00000560952.1	5
ENSG00000157450.16	27	ENST00000561186.5	2
ENSG00000157456.8	164	ENST00000288207.7	160
ENSG00000157456.8	164	ENST00000621385.1	4
ENSG00000157483.9	45	ENST00000288235.9	45
ENSG00000157500.12	26	ENST00000288266.8	23
ENSG00000157500.12	26	ENST00000482800.5	3
ENSG00000157510.14	1	ENST00000513665.1	1
ENSG00000157514.16	18	ENST00000372383.8	2
ENSG00000157514.16	18	ENST00000372390.8	8
ENSG00000157514.16	18	ENST00000372397.6	8
ENSG00000157538.14	80	ENST00000309117.11	55
ENSG00000157538.14	80	ENST00000399001.5	1
ENSG00000157538.14	80	ENST00000475009.1	2
ENSG00000157538.14	80	ENST00000476950.5	6
ENSG00000157538.14	80	ENST00000488368.5	10
ENSG00000157538.14	80	ENST00000498789.1	6
ENSG00000157540.22	9	ENST00000646224.1	4
ENSG00000157540.22	9	ENST00000646351.1	3
ENSG00000157540.22	9	ENST00000646548.1	2
ENSG00000157557.13	4	ENST00000662305.1	4
ENSG00000157570.12	6	ENST00000340160.7	4
ENSG00000157570.12	6	ENST00000520245.5	1
ENSG00000157570.12	6	ENST00000521990.1	1
ENSG00000157578.13	1	ENST00000485895.6	1
ENSG00000157593.19	26	ENST00000393810.5	4
ENSG00000157593.19	26	ENST00000393812.4	15
ENSG00000157593.19	26	ENST00000619636.4	7
ENSG00000157601.14	1	ENST00000398598.8	1
ENSG00000157613.11	5	ENST00000616094.1	1
ENSG00000157613.11	5	ENST00000621158.5	4
ENSG00000157617.17	3	ENST00000449165.5	1
ENSG00000157617.17	3	ENST00000482084.5	1
ENSG00000157617.17	3	ENST00000482186.5	1
ENSG00000157625.15	3	ENST00000378930.7	3
ENSG00000157637.13	5	ENST00000542075.5	4
ENSG00000157637.13	5	ENST00000576151.1	1
ENSG00000157654.19	47	ENST00000259318.7	19
ENSG00000157654.19	47	ENST00000374525.5	10
ENSG00000157654.19	47	ENST00000434623.6	1
ENSG00000157654.19	47	ENST00000482335.1	17
ENSG00000157657.14	5	ENST00000374126.9	2
ENSG00000157657.14	5	ENST00000615615.4	3
ENSG00000157693.15	2	ENST00000288502.9	2
ENSG00000157741.15	2	ENST00000473989.8	2
ENSG00000157764.14	6	ENST00000496384.7	3
ENSG00000157764.14	6	ENST00000497784.2	2
ENSG00000157764.14	6	ENST00000645443.1	1
ENSG00000157765.13	1	ENST00000504570.5	1
ENSG00000157766.18	1	ENST00000561243.6	1
ENSG00000157778.9	13	ENST00000288607.3	3
ENSG00000157778.9	13	ENST00000404674.7	10
ENSG00000157796.18	31	ENST00000399820.8	21
ENSG00000157796.18	31	ENST00000506869.5	6
ENSG00000157796.18	31	ENST00000512095.5	1
ENSG00000157796.18	31	ENST00000512534.5	3
ENSG00000157800.18	190	ENST00000326232.14	175
ENSG00000157800.18	190	ENST00000340308.7	7
ENSG00000157800.18	190	ENST00000460560.5	4
ENSG00000157800.18	190	ENST00000473060.5	2
ENSG00000157800.18	190	ENST00000485139.1	2
ENSG00000157823.17	79	ENST00000336418.9	73
ENSG00000157823.17	79	ENST00000423566.6	1
ENSG00000157823.17	79	ENST00000558011.5	1
ENSG00000157823.17	79	ENST00000558806.5	2
ENSG00000157823.17	79	ENST00000559162.5	2
ENSG00000157827.20	9	ENST00000288670.14	9
ENSG00000157837.16	7	ENST00000353487.7	5
ENSG00000157837.16	7	ENST00000392495.7	1
ENSG00000157837.16	7	ENST00000545209.1	1
ENSG00000157851.17	9	ENST00000401478.5	3
ENSG00000157851.17	9	ENST00000484882.1	6
ENSG00000157869.15	69	ENST00000288723.8	20
ENSG00000157869.15	69	ENST00000330852.10	43
ENSG00000157869.15	69	ENST00000338176.8	1
ENSG00000157869.15	69	ENST00000508274.5	3
ENSG00000157869.15	69	ENST00000511649.5	1
ENSG00000157869.15	69	ENST00000630951.1	1
ENSG00000157870.17	16	ENST00000378427.6	6
ENSG00000157870.17	16	ENST00000419916.8	8
ENSG00000157870.17	16	ENST00000444521.6	1
ENSG00000157870.17	16	ENST00000484099.5	1
ENSG00000157881.16	18	ENST00000378466.9	18
