width	numreads.median	iread_fpkm_allintron_lwm	interest_fpkm_allintron_lwm	superintronic_score_allintron_lwm	kma_tpm_allintron_lwm	irfinders_irratio_allintron_lwm	majiq_meanpsi_allintron_lwm	rmats_inclvl_allintron_lwm	suppa2_psi_allintron_lwm	intron	transcript	intron_position_in_tx	max_intron_persistence	motif	canonical_motif	gene_id	long_reads_per_gene	long_reads_per_transcript	short_read_gene_median_coverage	IRFinder-S_true_positives	IRFinder-S_false_positives	IRFinder-S_false_negatives	superintronic_true_positives	superintronic_false_positives	superintronic_false_negatives	iREAD_true_positives	iREAD_false_positives	iREAD_false_negatives	kma_true_positives	kma_false_positives	kma_false_negatives	IntEREst_true_positives	IntEREst_false_positives	IntEREst_false_negatives	rMATS_true_positives	rMATS_false_positives	rMATS_false_negatives	MAJIQ_true_positives	MAJIQ_false_positives	MAJIQ_false_negatives	SUPPA2_true_positives	SUPPA2_false_positives	SUPPA2_false_negatives	chrom	left	right	total_overlapping_features	max_features_per_base	%_bases_overlapped	gc_fract
14018.0	10.0	3.51	35.0	0.0	0.05961335	0.0	0.0	0.0	0.0	chr18:26018381-26032398	ENST00000415083.7	1.0	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26018381	26032399	1	1	0.00142673705236125	0.351333999143958
2472.0	10.0	11.75	34.0	0.0	0.169786	0.00164625	0.0	0.0	0.0	chr18:26032533-26035004	ENST00000585121.5	0.8888888888888888	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26032533	26035005	0	0	0.0	0.339805825242718
2472.0	10.0	11.75	34.0	0.0	0.169786	0.00164625	0.0	0.0	0.0	chr18:26032533-26035004	ENST00000415083.7	0.8888888888888888	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26032533	26035005	0	0	0.0	0.339805825242718
3427.0	11.0	11.72	39.0	1.0	0.320305	0.00289629	0.0	0.0	0.0	chr18:26035128-26038554	ENST00000585121.5	0.7777777777777778	0.125	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	chr18	26035128	26038555	2	1	0.16924423694193172	0.298220017508025
629.0	9.0	60.97	51.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:26038660-26039288	ENST00000585121.5	0.6666666666666666	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26038660	26039289	0	0	0.0	0.292527821939587
629.0	9.0	60.97	51.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:26038660-26039288	ENST00000415083.7	0.5555555555555556	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26038660	26039289	0	0	0.0	0.292527821939587
13167.0	7.0	2.08	31.0	0.0	0.02083341	0.0	0.0	0.0	0.0	chr18:26039457-26052623	ENST00000585121.5	0.5555555555555556	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26039457	26052624	0	0	0.0	0.349130401761981
13167.0	7.0	2.08	31.0	0.0	0.02083341	0.0	0.0	0.0	0.0	chr18:26039457-26052623	ENST00000415083.7	0.4444444444444444	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26039457	26052624	0	0	0.0	0.349130401761981
4743.0	6.0	5.69	31.0	0.0	0.01276592	0.0	0.0	0.0	0.0	chr18:26052846-26057588	ENST00000585121.5	0.4444444444444444	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26052846	26057589	0	0	0.0	0.362007168458781
4743.0	6.0	5.69	31.0	0.0	0.01276592	0.0	0.0	0.0	0.0	chr18:26052846-26057588	ENST00000415083.7	0.3333333333333333	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26052846	26057589	0	0	0.0	0.362007168458781
20333.0	4.0	0.74	8.0	0.0	0.02847104	0.0	0.0	0.0	0.0	chr18:26057743-26078075	ENST00000585121.5	0.3333333333333333	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26057743	26078076	3	2	0.016623223331530025	0.335612059214086
20333.0	4.0	0.74	8.0	0.0	0.02847104	0.0	0.0	0.0	0.0	chr18:26057743-26078075	ENST00000415083.7	0.2222222222222222	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26057743	26078076	3	2	0.016623223331530025	0.335612059214086
2144.0	3.0	4.24	6.0	1.0	0.1764969	0.0023262	0.0	0.0	0.0	chr18:26078161-26080304	ENST00000585121.5	0.2222222222222222	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26078161	26080305	3	2	0.16884328358208955	0.374067164179104
7077.0	3.0	5.65	8.0	0.0	0.1032299	0.00238969	0.0	0.0	0.0	chr18:26080424-26087500	ENST00000585121.5	0.1111111111111111	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26080424	26087501	5	2	0.07573830719231313	0.34082238236540896
2923.0	2.0	1.95	8.0	0.0	0.02207104	0.0	0.0	0.0	0.0	chr18:26087578-26090500	ENST00000585121.5	0.0	0.0	CTAC	1	ENSG00000141380.14	115.0	8.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26087578	26090501	3	3	0.12931919261033184	0.4166951761888471
2923.0	2.0	1.95	8.0	0.0	0.02207104	0.0	0.0	0.0	0.0	chr18:26087578-26090500	ENST00000415083.7	0.0	0.0	CTAC	1	ENSG00000141380.14	115.0	11.0	375.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	26087578	26090501	3	3	0.12931919261033184	0.4166951761888471
1281.0	9.0	3.34	3.0	0.0	0.0	0.000484705	0.0	0.0	0.0	chr18:35241110-35242390	ENST00000330501.12	0.0	0.0371900826446281	GTAG	1	ENSG00000186812.13	16.0	11.0	61.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35241110	35242391	2	1	0.4543325526932085	0.37080405932865
267.0	11.0	85.0	24.0	14.0	1.32362	0.0909091	0.0	0.0	0.0	chr18:35242885-35243151	ENST00000330501.12	0.5	0.045454545454545456	GTAG	1	ENSG00000186812.13	16.0	11.0	61.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35242885	35243152	4	4	0.4344569288389513	0.3820224719101121
1968.0	11.0	117.73	167.0	26.0	3.233682	0.0	0.1473	0.0	0.0	chr18:35243294-35245261	ENST00000330501.12	1.0	0.0	GTAG	1	ENSG00000186812.13	16.0	11.0	61.0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	35243294	35245262	2	2	0.4100609756097561	0.3963414634146339
2058.0	77.0	33.27	32.0	4.0	0.3985538	0.0116719	0.0	0.0	0.0	chr18:35337771-35339828	ENST00000261332.11	1.0	0.07407407407407407	CTAC	1	ENSG00000172466.16	103.0	27.0	118.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35337771	35339829	1	1	0.6331389698736638	0.365403304178814
2058.0	77.0	33.27	32.0	4.0	0.3985538	0.0116719	0.0	0.0	0.0	chr18:35337771-35339828	ENST00000399061.3	1.0	0.07407407407407407	CTAC	1	ENSG00000172466.16	103.0	75.0	118.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35337771	35339829	1	1	0.6331389698736638	0.365403304178814
254.0	77.0	113.0	46.0	0.0	0.0	0.00528479	0.0	0.0	0.0	chr18:35339977-35340230	ENST00000261332.11	0.5	0.0	CTAC	1	ENSG00000172466.16	103.0	27.0	118.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35339977	35340231	0	0	0.0	0.421259842519685
254.0	77.0	113.0	46.0	0.0	0.0	0.00528479	0.0	0.0	0.0	chr18:35339977-35340230	ENST00000399061.3	0.5	0.0	CTAC	1	ENSG00000172466.16	103.0	75.0	118.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35339977	35340231	0	0	0.0	0.421259842519685
3636.0	77.0	7.73	16.0	1.0	0.1172666	0.00975124	0.0	0.0	0.0	chr18:35340734-35344369	ENST00000399061.3	0.0	0.0	CTAC	1	ENSG00000172466.16	103.0	75.0	118.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	35340734	35344370	3	1	0.11001100110011	0.427942794279428
1221.0	32.0	0.0	0.0	0.0	0.0	0.00484608	0.0374	0.303	0.0	chr18:36025679-36026899	ENST00000589050.1	1.0	0.6920415224913494	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	chr18	36025679	36026900	2	2	1.0	0.326781326781327
108.0	34.0	141.04	33.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:36027076-36027183	ENST00000589050.1	0.8	0.0	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	36027076	36027184	0	0	0.0	0.324074074074074
3497.0	34.0	3.93	12.0	0.0	0.1531786	0.0010399	0.0	0.0	0.0	chr18:36027311-36030807	ENST00000589050.1	0.6	0.0	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	36027311	36030808	1	1	0.251644266514155	0.362024592507864
85.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:36030906-36030990	ENST00000589050.1	0.4	0.0	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	36030906	36030991	0	0	0.0	0.28235294117647103
2610.0	33.0	11.48	35.0	1.0	0.2153078	0.00293255	0.0	0.0	0.0	chr18:36031098-36033707	ENST00000589050.1	0.2	0.0	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	36031098	36033708	0	0	0.0	0.374712643678161
33416.0	30.0	4.64	55.0	0.0	0.1203126	0.000573422	0.0	0.0	0.0	chr18:36033838-36067253	ENST00000589050.1	0.0	0.0	CTAC	1	ENSG00000141425.18	439.0	34.0	733.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	36033838	36067254	4	1	0.01900287287526933	0.38511491501077294
792.0	15.0	0.0	211.0	35.0	0.0	0.00190184	0.994	0.0	0.0	chr18:49488567-49489358	ENST00000618619.4	1.0	0.04416000000000001	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	49488567	49489359	2	2	0.2449494949494949	0.422979797979798
792.0	15.0	0.0	211.0	35.0	0.0	0.00190184	0.994	0.0	0.0	chr18:49488567-49489358	ENST00000579248.5	1.0	0.04416000000000001	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	49488567	49489359	2	2	0.2449494949494949	0.422979797979798
903.0	17.5	0.0	276.0	9.0	0.0	0.000812665	0.994	0.0	0.0	chr18:49489551-49490453	ENST00000618619.4	0.8333333333333334	0.016	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	49489551	49490454	1	1	0.21373200442967885	0.370985603543743
903.0	17.5	0.0	276.0	9.0	0.0	0.000812665	0.994	0.0	0.0	chr18:49489551-49490453	ENST00000579248.5	0.8	0.016	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	49489551	49490454	1	1	0.21373200442967885	0.370985603543743
240.0	17.5	0.0	0.0	23.0	0.0	0.00179121	0.994	0.0	0.0	chr18:49490553-49490792	ENST00000618619.4	0.6666666666666666	0.0	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	49490553	49490793	1	1	1.0	0.35
240.0	17.5	0.0	0.0	23.0	0.0	0.00179121	0.994	0.0	0.0	chr18:49490553-49490792	ENST00000579248.5	0.6	0.0	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	49490553	49490793	1	1	1.0	0.35
477.0	17.5	0.0	0.0	23.0	0.0	0.0008258639999999999	0.994	0.0	0.0	chr18:49490928-49491404	ENST00000618619.4	0.5	0.057142857142857134	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	49490928	49491405	8	5	1.0	0.339622641509434
477.0	17.5	0.0	0.0	23.0	0.0	0.0008258639999999999	0.994	0.0	0.0	chr18:49490928-49491404	ENST00000579248.5	0.4	0.057142857142857134	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	49490928	49491405	8	5	1.0	0.339622641509434
86.0	17.5	0.0	0.0	58.0	0.0	0.00219958	0.994	0.9025	0.0	chr18:49491446-49491531	ENST00000618619.4	0.3333333333333333	0.057142857142857134	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	chr18	49491446	49491532	3	3	1.0	0.3837209302325579
86.0	17.5	0.0	0.0	58.0	0.0	0.00219958	0.994	0.9025	0.0	chr18:49491446-49491531	ENST00000579248.5	0.2	0.057142857142857134	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	chr18	49491446	49491532	3	3	1.0	0.3837209302325579
161.0	12.0	0.0	0.0	559.0	0.0	0.0	0.994	0.9025	0.0	chr18:49491585-49491745	ENST00000618619.4	0.16666666666666666	1.0	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	chr18	49491585	49491746	7	5	1.0	0.38509316770186297
673.0	23.0	0.0	81.0	54.0	0.0	0.0	0.994	0.9025	0.0	chr18:49491585-49492257	ENST00000579248.5	0.0	0.057142857142857134	CTAC	1	ENSG00000265681.7	138.0	25.0	7439.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	chr18	49491585	49492258	10	7	0.62555720653789	0.531946508172363
624.0	7.0	0.0	81.0	54.0	0.0	0.0	0.3562	0.0	0.0	chr18:49491834-49492457	ENST00000618619.4	0.0	0.0	CTAC	1	ENSG00000265681.7	138.0	7.0	7439.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	49491834	49492458	11	9	0.5849358974358975	0.6169871794871801
571.0	325.5	196.08	148.0	5.0	0.8223280000000001	0.002175	0.0	0.047	0.0	chr18:57601784-57602354	ENST00000586807.5	1.0	0.002423549451442337	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr18	57601784	57602355	0	0	0.0	0.32574430823117306
571.0	325.5	196.08	148.0	5.0	0.8223280000000001	0.002175	0.0	0.047	0.0	chr18:57601784-57602354	ENST00000256854.10	1.0	0.002423549451442337	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr18	57601784	57602355	0	0	0.0	0.32574430823117306
325.0	326.0	0.0	0.0	0.0	0.0	0.0117051	0.0	0.047	0.0	chr18:57602487-57602811	ENST00000586807.5	0.9	0.04651162790697674	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr18	57602487	57602812	1	1	1.0	0.344615384615385
325.0	326.0	0.0	0.0	0.0	0.0	0.0117051	0.0	0.047	0.0	chr18:57602487-57602811	ENST00000256854.10	0.9166666666666666	0.04651162790697674	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr18	57602487	57602812	1	1	1.0	0.344615384615385
2913.0	326.0	41.6	143.0	6.0	0.6549421	0.00307387	0.0048	0.0	0.0	chr18:57602944-57605856	ENST00000586807.5	0.8	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	57602944	57605857	0	0	0.0	0.432200480604188
2913.0	326.0	41.6	143.0	6.0	0.6549421	0.00307387	0.0048	0.0	0.0	chr18:57602944-57605856	ENST00000256854.10	0.8333333333333334	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	57602944	57605857	0	0	0.0	0.432200480604188
645.0	326.0	97.85	83.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:57605971-57606615	ENST00000586807.5	0.7	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57605971	57606616	0	0	0.0	0.386046511627907
645.0	326.0	97.85	83.0	0.0	0.0	0.0	0.0	0.0	0.0	chr18:57605971-57606615	ENST00000256854.10	0.75	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57605971	57606616	0	0	0.0	0.386046511627907
382.0	322.5	0.0	0.0	0.0	0.0	0.0271308	0.0499	0.0	0.0	chr18:57606752-57607133	ENST00000586807.5	0.6	0.03957489547743494	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	57606752	57607134	1	1	1.0	0.34293193717277504
382.0	322.5	0.0	0.0	0.0	0.0	0.0271308	0.0499	0.0	0.0	chr18:57606752-57607133	ENST00000256854.10	0.6666666666666666	0.03957489547743494	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr18	57606752	57607134	1	1	1.0	0.34293193717277504
110.0	311.0	0.0	0.0	0.0	0.0	0.0287632	0.0	0.0	0.0	chr18:57607334-57607443	ENST00000586807.5	0.5	0.03957489547743494	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	57607334	57607444	1	1	1.0	0.35454545454545505
110.0	311.0	0.0	0.0	0.0	0.0	0.0287632	0.0	0.0	0.0	chr18:57607334-57607443	ENST00000256854.10	0.5833333333333334	0.03957489547743494	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr18	57607334	57607444	1	1	1.0	0.35454545454545505
6187.0	0.0	56.58	134.0	0.0	0.1094055	0.000193557	0.0	0.0	0.0	chr18:57607484-57613670	ENST00000586807.5	0.4	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57607484	57613671	10	4	0.06610635202844674	0.42670114756748
1691.0	611.0	56.58	134.0	2.0	0.2498437	0.0010338	0.0	0.0	0.0	chr18:57607666-57609356	ENST00000256854.10	0.5	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57607666	57609357	0	0	0.0	0.43820224719101103
2193.0	607.0	48.07	138.0	0.0	0.1094055	0.000193557	0.0	0.0	0.0	chr18:57609444-57611636	ENST00000256854.10	0.4166666666666667	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57609444	57611637	0	0	0.0	0.397172822617419
1894.0	603.0	57.07	128.0	0.0	0.06358346	0.000193557	0.0	0.0	0.0	chr18:57611708-57613601	ENST00000256854.10	0.3333333333333333	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57611708	57613602	0	0	0.0	0.43664202745512093
1960.0	298.5	34.09	81.0	0.0	0.05689306	4.546270000000002e-05	0.0	0.058	0.0	chr18:57613681-57615640	ENST00000586807.5	0.3	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr18	57613681	57615641	0	0	0.0	0.433163265306122
1960.0	298.5	34.09	81.0	0.0	0.05689306	4.546270000000002e-05	0.0	0.058	0.0	chr18:57613681-57615640	ENST00000256854.10	0.25	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr18	57613681	57615641	0	0	0.0	0.433163265306122
86.0	296.5	0.0	0.0	0.0	0.0	4.546270000000002e-05	0.0	0.058	0.0	chr18:57615731-57615816	ENST00000586807.5	0.2	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr18	57615731	57615817	1	1	1.0	0.395348837209302
86.0	296.5	0.0	0.0	0.0	0.0	4.546270000000002e-05	0.0	0.058	0.0	chr18:57615731-57615816	ENST00000256854.10	0.16666666666666666	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr18	57615731	57615817	1	1	1.0	0.395348837209302
4593.0	290.0	30.61	160.0	4.0	0.6465297	0.00182772	0.0035	0.0	0.0	chr18:57615976-57620568	ENST00000586807.5	0.1	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	57615976	57620569	1	1	0.010232963204876986	0.446984541693882
4593.0	290.0	30.61	160.0	4.0	0.6465297	0.00182772	0.0035	0.0	0.0	chr18:57615976-57620568	ENST00000256854.10	0.08333333333333333	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr18	57615976	57620569	1	1	0.010232963204876986	0.446984541693882
1056.0	282.5	42.3	58.0	1.0	0.1064566	0.00182772	0.0	0.0	0.0	chr18:57620652-57621707	ENST00000586807.5	0.0	0.0	CTAC	1	ENSG00000134440.12	655.0	43.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57620652	57621708	0	0	0.0	0.455492424242424
1056.0	282.5	42.3	58.0	1.0	0.1064566	0.00182772	0.0	0.0	0.0	chr18:57620652-57621707	ENST00000256854.10	0.0	0.0	CTAC	1	ENSG00000134440.12	655.0	611.0	1837.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr18	57620652	57621708	0	0	0.0	0.455492424242424
480.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr19:10086449-10086928	ENST00000253110.16	0.0	0.0	GTAG	1	ENSG00000130813.18	23.0	17.0	92.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	10086449	10086929	2	2	0.2958333333333333	0.660416666666667
198.0	17.0	5.46	12.0	1.0	0.0	0.0111282	0.0	0.0	0.0	chr19:10087053-10087250	ENST00000253110.16	0.16666666666666666	0.0	GTAG	1	ENSG00000130813.18	23.0	17.0	92.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr19	10087053	10087251	0	0	0.0	0.702020202020202
2356.0	17.0	0.78	5.0	2.0	0.0	0.0171655	0.0	0.778	0.0	chr19:10087301-10089656	ENST00000253110.16	0.3333333333333333	0.0	GTAG	1	ENSG00000130813.18	23.0	17.0	92.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	chr19	10087301	10089657	7	4	0.6727504244482173	0.5169779286927001
202.0	17.0	0.0	0.0	0.0	0.0	0.000168663	0.0	0.0	0.0	chr19:10089696-10089897	ENST00000253110.16	0.5	0.0	GTAG	1	ENSG00000130813.18	23.0	17.0	92.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr19	10089696	10089898	1	1	1.0	0.599009900990099
1202.0	17.0	0.84	6.0	0.0	0.0	0.01006	0.0	0.611	0.0	chr19:10090048-10091249	ENST00000253110.16	0.6666666666666666	0.0	GTAG	1	ENSG00000130813.18	23.0	17.0	92.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	chr19	10090048	10091250	1	1	0.27454242928452577	0.5099833610648921
